(0, 3) (1, 9) (2, 8) (4, 7) (5, 10) (6, 11), 0.8602707006369427, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/41
(0, 2) (1, 10) (3, 11) (4, 6) (5, 9) (7, 8), 0.4955214968152866, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/585
(0, 7) (1, 9) (2, 8) (3, 4) (5, 11) (6, 10), 0.4955214968152866, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/698
(0, 1) (2, 10) (3, 7) (4, 8) (5, 6) (9, 11), 0.4955214968152866, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/784
(0, 7) (1, 8) (2, 9) (3, 5) (4, 10) (6, 11), 0.4955214968152866, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/841
(0, 8) (1, 11) (2, 7) (3, 10) (4, 9) (5, 6), 0.495421974522293, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/254
(0, 10) (1, 8) (2, 7) (3, 6) (4, 9) (5, 11), 0.495421974522293, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/299
(0, 6) (1, 4) (2, 9) (3, 7) (5, 11) (8, 10), 0.495421974522293, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/715
(0, 5) (1, 2) (3, 4) (6, 9) (7, 11) (8, 10), 0.4953224522292994, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/904
(0, 4) (1, 11) (2, 8) (3, 7) (5, 10) (6, 9), 0.4952229299363057, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/68
(0, 1) (2, 9) (3, 11) (4, 7) (5, 10) (6, 8), 0.4952229299363057, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/269
(0, 6) (1, 8) (2, 9) (3, 7) (4, 5) (10, 11), 0.4952229299363057, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/290
(0, 11) (1, 9) (2, 10) (3, 4) (5, 8) (6, 7), 0.4952229299363057, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/323
(0, 5) (1, 3) (2, 6) (4, 10) (7, 9) (8, 11), 0.4952229299363057, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/412
(0, 2) (1, 8) (3, 7) (4, 5) (6, 10) (9, 11), 0.4952229299363057, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/500
(0, 11) (1, 8) (2, 6) (3, 9) (4, 10) (5, 7), 0.4952229299363057, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/678
(0, 10) (1, 2) (3, 4) (5, 7) (6, 9) (8, 11), 0.4952229299363057, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/686
(0, 8) (1, 5) (2, 6) (3, 4) (7, 10) (9, 11), 0.4952229299363057, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/763
(0, 4) (1, 3) (2, 10) (5, 8) (6, 11) (7, 9), 0.4951234076433121, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/126
(0, 4) (1, 6) (2, 7) (3, 5) (8, 10) (9, 11), 0.4951234076433121, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/226
(0, 1) (2, 9) (3, 5) (4, 10) (6, 8) (7, 11), 0.4951234076433121, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/668
(0, 7) (1, 5) (2, 10) (3, 8) (4, 9) (6, 11), 0.4951234076433121, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/671
(0, 10) (1, 11) (2, 3) (4, 9) (5, 6) (7, 8), 0.4950238853503185, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/604
(0, 9) (1, 11) (2, 10) (3, 6) (4, 5) (7, 8), 0.4950238853503185, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/716
(0, 10) (1, 8) (2, 4) (3, 11) (5, 6) (7, 9), 0.4950238853503185, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/867
(0, 11) (1, 10) (2, 6) (3, 8) (4, 5) (7, 9), 0.4949243630573248, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/530
(0, 6) (1, 3) (2, 8) (4, 5) (7, 9) (10, 11), 0.4949243630573248, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/648
(0, 8) (1, 11) (2, 3) (4, 5) (6, 7) (9, 10), 0.4949243630573248, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/692
(0, 11) (1, 9) (2, 3) (4, 10) (5, 6) (7, 8), 0.4949243630573248, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/764
(0, 8) (1, 11) (2, 4) (3, 10) (5, 6) (7, 9), 0.4948248407643312, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/209
(0, 6) (1, 7) (2, 8) (3, 11) (4, 5) (9, 10), 0.4948248407643312, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/263
(0, 8) (1, 4) (2, 5) (3, 9) (6, 7) (10, 11), 0.4948248407643312, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/350
(0, 4) (1, 2) (3, 10) (5, 7) (6, 11) (8, 9), 0.4948248407643312, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/850
(0, 7) (1, 4) (2, 6) (3, 11) (5, 9) (8, 10), 0.4948248407643312, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/941
(0, 4) (1, 3) (2, 7) (5, 11) (6, 9) (8, 10), 0.4947253184713376, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/45
(0, 6) (1, 2) (3, 10) (4, 5) (7, 8) (9, 11), 0.4947253184713376, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/138
(0, 6) (1, 5) (2, 7) (3, 8) (4, 10) (9, 11), 0.4947253184713376, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/155
(0, 9) (1, 11) (2, 4) (3, 5) (6, 10) (7, 8), 0.4947253184713376, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/319
(0, 1) (2, 10) (3, 9) (4, 7) (5, 6) (8, 11), 0.4947253184713376, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/526
(0, 9) (1, 2) (3, 6) (4, 8) (5, 10) (7, 11), 0.4947253184713376, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/884
(0, 3) (1, 5) (2, 9) (4, 6) (7, 11) (8, 10), 0.4947253184713376, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/921
(0, 10) (1, 3) (2, 6) (4, 7) (5, 8) (9, 11), 0.4947253184713376, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/932
(0, 1) (2, 5) (3, 9) (4, 8) (6, 7) (10, 11), 0.4946257961783439, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/3
(0, 4) (1, 5) (2, 6) (3, 9) (7, 8) (10, 11), 0.4946257961783439, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/49
(0, 7) (1, 5) (2, 11) (3, 9) (4, 8) (6, 10), 0.4946257961783439, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/112
(0, 3) (1, 5) (2, 7) (4, 6) (8, 10) (9, 11), 0.4946257961783439, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/164
(0, 5) (1, 6) (2, 7) (3, 9) (4, 8) (10, 11), 0.4946257961783439, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/181
(0, 4) (1, 9) (2, 10) (3, 5) (6, 7) (8, 11), 0.4946257961783439, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/565
(0, 5) (1, 4) (2, 8) (3, 7) (6, 9) (10, 11), 0.4945262738853503, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/317
(0, 3) (1, 9) (2, 11) (4, 7) (5, 6) (8, 10), 0.4945262738853503, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/360
(0, 3) (1, 5) (2, 4) (6, 7) (8, 10) (9, 11), 0.4945262738853503, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/516
(0, 3) (1, 7) (2, 6) (4, 10) (5, 9) (8, 11), 0.4945262738853503, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/525
(0, 10) (1, 3) (2, 7) (4, 5) (6, 9) (8, 11), 0.4945262738853503, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/793
(0, 6) (1, 5) (2, 7) (3, 8) (4, 11) (9, 10), 0.4944267515923566, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/240
(0, 2) (1, 3) (4, 6) (5, 10) (7, 8) (9, 11), 0.4944267515923566, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/394
(0, 7) (1, 10) (2, 8) (3, 11) (4, 9) (5, 6), 0.4944267515923566, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/972
(0, 2) (1, 11) (3, 7) (4, 5) (6, 8) (9, 10), 0.494327229299363, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/439
(0, 8) (1, 4) (2, 11) (3, 10) (5, 7) (6, 9), 0.494327229299363, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/595
(0, 4) (1, 8) (2, 10) (3, 5) (6, 11) (7, 9), 0.494327229299363, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/853
(0, 7) (1, 3) (2, 11) (4, 6) (5, 8) (9, 10), 0.4942277070063694, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/275
(0, 5) (1, 11) (2, 10) (3, 9) (4, 8) (6, 7), 0.4942277070063694, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/364
(0, 5) (1, 11) (2, 8) (3, 4) (6, 7) (9, 10), 0.4942277070063694, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/575
(0, 1) (2, 5) (3, 10) (4, 8) (6, 11) (7, 9), 0.4942277070063694, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/899
(0, 2) (1, 5) (3, 6) (4, 8) (7, 9) (10, 11), 0.4942277070063694, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/1000
(0, 1) (2, 8) (3, 11) (4, 5) (6, 9) (7, 10), 0.4941281847133758, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/236
(0, 6) (1, 2) (3, 8) (4, 5) (7, 11) (9, 10), 0.4941281847133758, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/442
(0, 8) (1, 9) (2, 7) (3, 5) (4, 10) (6, 11), 0.4941281847133758, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/584
(0, 1) (2, 6) (3, 10) (4, 8) (5, 7) (9, 11), 0.4941281847133758, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/865
(0, 4) (1, 2) (3, 9) (5, 7) (6, 11) (8, 10), 0.4941281847133758, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/916
(0, 3) (1, 9) (2, 6) (4, 7) (5, 11) (8, 10), 0.4940286624203822, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/343
(0, 3) (1, 8) (2, 6) (4, 7) (5, 11) (9, 10), 0.4940286624203822, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/462
(0, 5) (1, 3) (2, 6) (4, 7) (8, 10) (9, 11), 0.4940286624203822, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/622
(0, 4) (1, 8) (2, 10) (3, 11) (5, 6) (7, 9), 0.4940286624203822, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/769
(0, 2) (1, 6) (3, 11) (4, 9) (5, 7) (8, 10), 0.4940286624203822, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/986
(0, 6) (1, 2) (3, 9) (4, 11) (5, 8) (7, 10), 0.4939291401273885, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/92
(0, 10) (1, 11) (2, 6) (3, 9) (4, 7) (5, 8), 0.4939291401273885, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/282
(0, 1) (2, 10) (3, 8) (4, 5) (6, 9) (7, 11), 0.4939291401273885, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/310
(0, 6) (1, 7) (2, 3) (4, 8) (5, 11) (9, 10), 0.4939291401273885, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/538
(0, 6) (1, 2) (3, 5) (4, 8) (7, 9) (10, 11), 0.4939291401273885, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/577
(0, 3) (1, 11) (2, 9) (4, 5) (6, 7) (8, 10), 0.4939291401273885, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/765
(0, 4) (1, 6) (2, 5) (3, 7) (8, 10) (9, 11), 0.4938296178343949, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/53
(0, 9) (1, 10) (2, 4) (3, 5) (6, 7) (8, 11), 0.4938296178343949, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/356
(0, 6) (1, 8) (2, 7) (3, 4) (5, 9) (10, 11), 0.4938296178343949, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/593
(0, 9) (1, 7) (2, 8) (3, 6) (4, 5) (10, 11), 0.4938296178343949, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/603
(0, 10) (1, 3) (2, 6) (4, 9) (5, 7) (8, 11), 0.4938296178343949, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/843
(0, 1) (2, 7) (3, 8) (4, 9) (5, 11) (6, 10), 0.4938296178343949, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/939
(0, 9) (1, 11) (2, 8) (3, 10) (4, 6) (5, 7), 0.4938296178343949, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/959
(0, 5) (1, 9) (2, 4) (3, 7) (6, 11) (8, 10), 0.4937300955414013, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/284
(0, 7) (1, 2) (3, 5) (4, 8) (6, 11) (9, 10), 0.4937300955414013, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/411
(0, 5) (1, 6) (2, 8) (3, 10) (4, 11) (7, 9), 0.4937300955414013, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/790
(0, 3) (1, 11) (2, 8) (4, 6) (5, 10) (7, 9), 0.4936305732484076, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/42
(0, 1) (2, 10) (3, 7) (4, 6) (5, 11) (8, 9), 0.4936305732484076, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/507
(0, 6) (1, 7) (2, 10) (3, 8) (4, 5) (9, 11), 0.4936305732484076, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/519
(0, 2) (1, 8) (3, 9) (4, 7) (5, 11) (6, 10), 0.4936305732484076, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/792
(0, 2) (1, 7) (3, 6) (4, 8) (5, 11) (9, 10), 0.4936305732484076, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/914
(0, 4) (1, 5) (2, 7) (3, 11) (6, 10) (8, 9), 0.493531050955414, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/230
(0, 4) (1, 5) (2, 10) (3, 8) (6, 11) (7, 9), 0.493531050955414, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/330
(0, 9) (1, 2) (3, 11) (4, 6) (5, 7) (8, 10), 0.493531050955414, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/379
(0, 10) (1, 9) (2, 4) (3, 5) (6, 11) (7, 8), 0.493531050955414, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/482
(0, 4) (1, 11) (2, 6) (3, 5) (7, 9) (8, 10), 0.493531050955414, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/714
(0, 2) (1, 9) (3, 6) (4, 10) (5, 11) (7, 8), 0.493531050955414, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/788
(0, 2) (1, 6) (3, 7) (4, 10) (5, 11) (8, 9), 0.4934315286624204, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/18
(0, 4) (1, 6) (2, 8) (3, 11) (5, 10) (7, 9), 0.4934315286624204, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/56
(0, 10) (1, 6) (2, 9) (3, 7) (4, 8) (5, 11), 0.4934315286624204, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/140
(0, 2) (1, 7) (3, 5) (4, 9) (6, 11) (8, 10), 0.4934315286624204, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/589
(0, 2) (1, 6) (3, 9) (4, 8) (5, 10) (7, 11), 0.4934315286624204, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/905
(0, 1) (2, 9) (3, 5) (4, 8) (6, 7) (10, 11), 0.4933320063694267, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/9
(0, 3) (1, 11) (2, 6) (4, 5) (7, 8) (9, 10), 0.4933320063694267, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/136
(0, 7) (1, 11) (2, 8) (3, 10) (4, 5) (6, 9), 0.4933320063694267, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/315
(0, 7) (1, 5) (2, 3) (4, 6) (8, 11) (9, 10), 0.4933320063694267, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/730
(0, 7) (1, 10) (2, 9) (3, 4) (5, 8) (6, 11), 0.4933320063694267, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/968
(0, 2) (1, 7) (3, 10) (4, 6) (5, 9) (8, 11), 0.4932324840764331, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/812
(0, 7) (1, 2) (3, 11) (4, 10) (5, 8) (6, 9), 0.4932324840764331, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/955
(0, 7) (1, 5) (2, 3) (4, 8) (6, 11) (9, 10), 0.4931329617834395, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/207
(0, 2) (1, 10) (3, 9) (4, 5) (6, 11) (7, 8), 0.4931329617834395, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/261
(0, 5) (1, 11) (2, 8) (3, 4) (6, 9) (7, 10), 0.4931329617834395, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/961
(0, 1) (2, 7) (3, 11) (4, 9) (5, 8) (6, 10), 0.4931329617834395, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/992
(0, 3) (1, 4) (2, 9) (5, 7) (6, 11) (8, 10), 0.4930334394904458, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/159
(0, 8) (1, 5) (2, 9) (3, 4) (6, 10) (7, 11), 0.4930334394904458, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/189
(0, 6) (1, 9) (2, 5) (3, 4) (7, 8) (10, 11), 0.4930334394904458, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/342
(0, 11) (1, 8) (2, 3) (4, 5) (6, 7) (9, 10), 0.4930334394904458, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/737
(0, 6) (1, 10) (2, 4) (3, 7) (5, 9) (8, 11), 0.4930334394904458, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/820
(0, 2) (1, 10) (3, 9) (4, 6) (5, 7) (8, 11), 0.4929339171974522, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/366
(0, 10) (1, 4) (2, 8) (3, 7) (5, 9) (6, 11), 0.4928343949044586, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/196
(0, 9) (1, 2) (3, 7) (4, 5) (6, 10) (8, 11), 0.4928343949044586, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/304
(0, 6) (1, 11) (2, 3) (4, 8) (5, 10) (7, 9), 0.492734872611465, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/119
(0, 10) (1, 9) (2, 6) (3, 5) (4, 7) (8, 11), 0.492734872611465, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/490
(0, 9) (1, 8) (2, 10) (3, 11) (4, 7) (5, 6), 0.492734872611465, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/658
(0, 4) (1, 6) (2, 11) (3, 5) (7, 9) (8, 10), 0.492734872611465, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/780
(0, 2) (1, 5) (3, 10) (4, 11) (6, 8) (7, 9), 0.492734872611465, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/785
(0, 1) (2, 8) (3, 7) (4, 6) (5, 9) (10, 11), 0.4926353503184713, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/6
(0, 6) (1, 11) (2, 8) (3, 9) (4, 10) (5, 7), 0.4926353503184713, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/167
(0, 6) (1, 5) (2, 3) (4, 9) (7, 11) (8, 10), 0.4926353503184713, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/301
(0, 6) (1, 8) (2, 7) (3, 4) (5, 10) (9, 11), 0.4926353503184713, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/352
(0, 6) (1, 5) (2, 3) (4, 7) (8, 11) (9, 10), 0.4926353503184713, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/397
(0, 1) (2, 6) (3, 7) (4, 9) (5, 8) (10, 11), 0.4926353503184713, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/887
(0, 2) (1, 8) (3, 10) (4, 11) (5, 6) (7, 9), 0.4925358280254777, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/312
(0, 9) (1, 2) (3, 4) (5, 6) (7, 8) (10, 11), 0.4925358280254777, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/943
(0, 5) (1, 8) (2, 11) (3, 10) (4, 9) (6, 7), 0.4924363057324841, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/325
(0, 11) (1, 6) (2, 8) (3, 4) (5, 10) (7, 9), 0.4924363057324841, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/920
(0, 9) (1, 11) (2, 6) (3, 5) (4, 10) (7, 8), 0.4923367834394904, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/409
(0, 6) (1, 9) (2, 8) (3, 11) (4, 5) (7, 10), 0.4923367834394904, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/502
(0, 5) (1, 11) (2, 10) (3, 8) (4, 6) (7, 9), 0.4923367834394904, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/630
(0, 2) (1, 11) (3, 7) (4, 6) (5, 8) (9, 10), 0.4923367834394904, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/720
(0, 3) (1, 5) (2, 10) (4, 6) (7, 9) (8, 11), 0.4922372611464968, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/151
(0, 6) (1, 9) (2, 5) (3, 4) (7, 11) (8, 10), 0.4922372611464968, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/371
(0, 2) (1, 6) (3, 7) (4, 8) (5, 11) (9, 10), 0.4922372611464968, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/731
(0, 1) (2, 6) (3, 7) (4, 8) (5, 9) (10, 11), 0.4921377388535032, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/613
(0, 1) (2, 8) (3, 10) (4, 11) (5, 6) (7, 9), 0.4921377388535032, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/620
(0, 7) (1, 2) (3, 10) (4, 8) (5, 6) (9, 11), 0.4921377388535032, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/679
(0, 11) (1, 2) (3, 4) (5, 7) (6, 9) (8, 10), 0.4921377388535032, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/687
(0, 5) (1, 8) (2, 6) (3, 7) (4, 10) (9, 11), 0.4921377388535032, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/866
(0, 6) (1, 9) (2, 3) (4, 8) (5, 11) (7, 10), 0.4920382165605095, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/97
(0, 10) (1, 9) (2, 7) (3, 6) (4, 5) (8, 11), 0.4920382165605095, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/517
(0, 6) (1, 5) (2, 10) (3, 11) (4, 9) (7, 8), 0.4920382165605095, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/743
(0, 11) (1, 5) (2, 10) (3, 9) (4, 6) (7, 8), 0.4919386942675159, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/472
(0, 1) (2, 5) (3, 4) (6, 11) (7, 8) (9, 10), 0.4919386942675159, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/497
(0, 5) (1, 9) (2, 7) (3, 8) (4, 6) (10, 11), 0.4919386942675159, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/859
(0, 11) (1, 8) (2, 6) (3, 9) (4, 7) (5, 10), 0.4919386942675159, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/885
(0, 10) (1, 2) (3, 7) (4, 9) (5, 6) (8, 11), 0.4919386942675159, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/906
(0, 1) (2, 3) (4, 11) (5, 8) (6, 7) (9, 10), 0.4919386942675159, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/911
(0, 7) (1, 4) (2, 3) (5, 8) (6, 11) (9, 10), 0.4919386942675159, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/926
(0, 9) (1, 8) (2, 10) (3, 4) (5, 11) (6, 7), 0.4918391719745223, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/232
(0, 8) (1, 11) (2, 10) (3, 9) (4, 6) (5, 7), 0.4917396496815286, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/351
(0, 10) (1, 3) (2, 9) (4, 8) (5, 7) (6, 11), 0.4917396496815286, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/631
(0, 10) (1, 8) (2, 6) (3, 4) (5, 9) (7, 11), 0.4917396496815286, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/708
(0, 2) (1, 7) (3, 5) (4, 11) (6, 9) (8, 10), 0.4917396496815286, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/892
(0, 4) (1, 9) (2, 7) (3, 8) (5, 6) (10, 11), 0.4917396496815286, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/895
(0, 2) (1, 8) (3, 9) (4, 10) (5, 11) (6, 7), 0.4917396496815286, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/944
(0, 10) (1, 9) (2, 7) (3, 8) (4, 11) (5, 6), 0.4917396496815286, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/949
